HS_ID,Skupina,Podskupina,Kategorie,Included,CZ_Nazev,ENG_Nazev,Barva Skupina,Barva Kategorie
740311,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Katody,části katod z mědi rafinované",Copper cathodes and sections of cathodes unwrought,#99E9F4,#D2F2E9
740312,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Předlitky pro válcování drátu z mědi<br>rafinov.,"Wire bars, copper, unwrought",#99E9F4,#D2F2E9
740313,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Předvalky(sochory)z mědi rafinované,"Billets, copper, unwrought",#99E9F4,#D2F2E9
740319,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Meď rafinovaná ostatní,"Refined copper products, unwrought, nes",#99E9F4,#D2F2E9
740400,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot měděný",Copper/copper alloy waste or scrap,#FFAAAA,#6BD6B6
740811,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Drát z mědi rafinované,nad 6mm",Wire of refined copper > 6mm wide,#ED4FDD,#FF5555
740819,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Drát z mědi rafinované,do 6mm",Wire of refined copper < 6mm wide,#ED4FDD,#FF5555
740821,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,Drát ze slitin na bázi mědi<br>a zinku(mosazi),"Wire, copper-zinc base alloy",#ED4FDD,#FF5555
740822,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Drát ze slitin mědi,niklu a mědi,niklu,zinku","Wire, copper-nickel or copper-nickel-zinc base alloy",#ED4FDD,#FF5555
740829,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,Drát ostatní ze slitin mědi,"Wire, copper alloy, except nickel/zinc alloys",#ED4FDD,#FF5555
750300,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot niklový",Nickel waste or scrap,#FFAAAA,#6BD6B6
750890,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Ostatní výrobky pro čistící potřeby z<br>niklu,Various items made from nickel for different purposes,#99E9F4,#D2F2E9
760200,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot hliníkový","Waste or scrap, aluminium",#FFAAAA,#6BD6B6
760511,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Dráty z hliníku nelegovaného,nad 7mm","Wire, aluminium, not alloyed, t > 7mm",#ED4FDD,#FF5555
760519,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Dráty z hliníku nelegovaného,do 7mm","Wire, aluminium, not alloyed, t < 7mm",#ED4FDD,#FF5555
760521,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Dráty ze slitin hliníku,nad 7mm","Wire, aluminium alloy, t > 7mm",#ED4FDD,#FF5555
760529,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,"Dráty ze slitin hliníku,do 7mm","Wire, aluminium alloy, t < 7mm",#ED4FDD,#FF5555
761100,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Nádrže,cisterny,kádě ap z hliníku,nad 300l","Aluminium reservoirs,vats, tanks, etc, volume >300l",#ED4FDD,#7AE2F1
761290,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Zásobníky ostatní z hliníku,do 300l","Aluminium casks, drums, boxes etc, capacity <300 litr",#ED4FDD,#7AE2F1
780200,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot olověný",Lead waste or scrap,#FFAAAA,#6BD6B6
790200,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot zinkový",Zinc waste or scrap,#FFAAAA,#6BD6B6
800200,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot cínový",Tin waste or scrap,#FFAAAA,#6BD6B6
810197,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Wolframový odpad a šrot,Tungsten (wolfram): waste and scrap,#FFAAAA,#6BD6B6
810297,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Molybdenový odpad a šrot,Molybdenum: waste and scrap,#FFAAAA,#6BD6B6
810330,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Tantalový odpad a šrot,Tantalum: waste and scrap,#FFAAAA,#6BD6B6
810420,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad,šrot z hořčíku",Magnesium waste or scrap,#FFAAAA,#6BD6B6
810530,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Kobaltový odpad a šrot,Cobalt: waste and scrap,#FFAAAA,#6BD6B6
810830,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Titanový odpad a šrot,Titanium: waste and scrap,#FFAAAA,#6BD6B6
810931,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Zirkoniový odpad a šrot, obsahující <<br>1 hmotnostní díl hafnia na 500<br>hmotnostních dílů zirkonia (kromě popela a<br>zbytků o",Zirconium scrap (<1:500 Hf:Zr ratio),#FFAAAA,#6BD6B6
810939,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Zirkoniový odpad a šrot, obsahující >=<br>1 hmotnostní díl hafnia na 500<br>hmotnostních dílů zirkonia (kromě popela a<br>zbytků",Zirconium scrap (â‰Ą1:500 Hf:Zr ratio),#FFAAAA,#6BD6B6
811020,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Odpad a šrot z antimonu,Antimony: waste and scrap,#FFAAAA,#6BD6B6
811100,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Mangan,výrobky,odpady,šrot","Manganese, articles thereof, waste or scrap",#FFAAAA,#6BD6B6
811213,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Odpad a šrot z berylia,Beryllium: waste and scrap,#FFAAAA,#6BD6B6
811222,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Chromový odpad a šrot,Chromium: waste and scrap,#FFAAAA,#6BD6B6
811252,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Odpad a šrot z thallia,Thallium: waste and scrap,#FFAAAA,#6BD6B6
811261,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Kadmiový odpad a šrot (kromě kromě<br>popela a zbytků obsahujících kadmium),Cadmium scrap,#FFAAAA,#6BD6B6
811292,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Netvářený (surový) niob (columbium), gallium, indium,<br>vanad a germanium, prášek a odpad<br>a šrot z těchto kovů (kromě<br>pope","Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium: articles thereof, unwrought, including waste and scrap, powders",#FFAAAA,#6BD6B6
840110,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,Reaktory jaderné,Nuclear reactors,#33D3E9,#FFE0A6
840120,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,"Stroje,přístroje pro oddělování izotopů,části",Machinery & apparatus for isotopic separation & parts,#33D3E9,#FFE0A6
840130,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,Články(kazety)palivové nevyhořelé pro reakto,"Fuel elements non-irradiated, for nuclear reactors",#33D3E9,#FFE0A6
840140,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,"Části,součásti reaktorů jaderných",Parts of nuclear reactors,#33D3E9,#FFE0A6
840211,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Kotle vodotrubné,nad 45t páry/hod.","Water tube boilers, steam production < 45T per hour",#33D3E9,#FED68A
840212,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Kotle vodotrubné,do 45t páry/hod.","Water tube boilers, steam production < 45T per hour",#33D3E9,#FED68A
840219,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Kotle parní ost,vč.hybridních kotlů","Vapour generating boilers nes, hybrid boilers",#33D3E9,#FED68A
840220,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Kotle zvané ""na přehřátou vodu""",Super-heated water boilers,#33D3E9,#FED68A
840290,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Části,součásti kotlů,generátorů",Parts of steam or vapour generating boilers nes,#33D3E9,#FED68A
840410,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Přístroje,zař.pomoc.ke kotlům ÚT,generátorům",Auxiliary plant for steam/vapour generating boilers,#33D3E9,#FED68A
840420,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,Kondenzátory pro parní stroj na vodní<br>aj páru,Condensers for steam or vapour power units,#33D3E9,#FED68A
840490,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Části,součásti přístr.pomoc.ke kotlům ÚT aj","Steam, vapour generating boiler auxiliary plant parts",#33D3E9,#FED68A
840510,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba komponent a zařízení pro nízkouhlíkové technologie,Ostatní stroje,IN,"Generátory plynové,vyvíječe acetylénu","Producer, water and acetylene gas generators",#99E9F4,#C3A8FE
840681,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,Parní turbiny pro pohon lodí s<br>výkonem nad 40,Large Steam Turbines for Non-Marine Use (Above 40MW),#33D3E9,#FED68A
840682,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,Parní tubrbiny pro pohon lodí s<br>výkonem do 40,Small Steam Turbines for Non-Marine Use (Below 40MW),#33D3E9,#FED68A
840690,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Části,součásti turbin na vodní páru aj",Parts of steam and vapour turbines,#33D3E9,#FED68A
841011,Výroba nízkoemisní elektřiny a paliv,Vodní,Vodní turbiny,IN,"Turbiny,kola vodní,do 1000kW","Hydraulic turbines, water wheels, power < 1000 kW",#33D3E9,#1CC08F
841012,Výroba nízkoemisní elektřiny a paliv,Vodní,Vodní turbiny,IN,"Turbiny,kola vodní,1000-10000kW","Hydraulic turbines, water wheels, power 1000-10000 kW",#33D3E9,#1CC08F
841013,Výroba nízkoemisní elektřiny a paliv,Vodní,Vodní turbiny,IN,"Turbiny,kola vodní,nad 10000kW","Hydraulic turbines, water wheels, power > 10000 kW",#33D3E9,#1CC08F
841090,Výroba nízkoemisní elektřiny a paliv,Vodní,Vodní turbiny,IN,"Části,souč.turbin,kol vodních,vč regulátorů",Parts of hydraulic turbines and water wheels,#33D3E9,#1CC08F
841181,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Turbiny plynové ost,do 5000kW",Gas turbine engines nes of a power < 5000 kW,#33D3E9,#FED68A
841182,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Turbiny plynové ost,nad 5000kW",Gas turbine engines nes of a power > 5000 kW,#33D3E9,#FED68A
841199,Výroba nízkoemisní elektřiny a paliv,"Komponenty pro jadernou, vodíkovou a parní výrobu energií","Parní a plynové kotle, generátory a trubiny",IN,"Části,součásti turbin plynových",Parts of gas turbine engines except turbo-jet/prop,#33D3E9,#FED68A
841239,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba komponent a zařízení pro nízkouhlíkové technologie,"Ostatní motory, pohony",IN,"Motory,pohony pneumatické ostatní","Pneumatic power engines/motors, except linear acting",#99E9F4,#F172E4
841290,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba komponent a zařízení pro nízkouhlíkové technologie,"Ostatní motory, pohony",IN,"Části,součásti motorů,pohonů",Parts of hydraulic/pneumatic/other power engines,#99E9F4,#F172E4
841350,Voda a ovzduší,"Distribuce vody, odpadní vody, voda v krajině",Čerpadla,IN,Čerpadla objemová ostatní s kmitavým pohybem,Reciprocating positive displacement pumps nes,#A379FD,#F6A7EE
841360,Voda a ovzduší,"Distribuce vody, odpadní vody, voda v krajině",Čerpadla,IN,Čerpadla objemová rotační ostatní,Rotary positive displacement pumps nes,#A379FD,#F6A7EE
841370,Voda a ovzduší,"Distribuce vody, odpadní vody, voda v krajině",Čerpadla,IN,Čerpadla odstředivá ostatní,Centrifugal pumps nes,#A379FD,#F6A7EE
841381,Voda a ovzduší,"Distribuce vody, odpadní vody, voda v krajině",Čerpadla,IN,"Čerpadla ostatní,i s měřicím zařízením",Pumps nes,#A379FD,#F6A7EE
841391,Voda a ovzduší,"Distribuce vody, odpadní vody, voda v krajině",Čerpadla,IN,"Části,součásti čerpadel",Parts of pumps for liquids,#A379FD,#F6A7EE
841410,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,Vývěvy,Vacuum pumps,#FEC04C,#4F5E70
841430,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,Kompresory používané v zařízení chladicích,Compressors for refrigerating equipment,#FEC04C,#4F5E70
841459,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,Ventilátory ostatní,"Electric fans, motor > 125 watts",#FEC04C,#4F5E70
841480,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Vzduchová čerpadla, kompresory na vzduch nebo<br>jiný plyn a ventilační nebo recirkulační<br>odsávače s ventilátorem, též s ve","Air or gas compressors, hoods",#FEC04C,#4F5E70
841490,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Části a součásti vzduchových čerpadel nebo<br>vývěv, kompresorů, ventilátorů na vzduch nebo<br>jiný plyn, ventilačních nebo re","Parts of vacuum pumps, compressors,fans,blowers,hoods",#FEC04C,#4F5E70
841510,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Klimatizační zařízení k instalaci do oken,<br>na stěny, stropy nebo v chodbách,<br>s vlastním pohonem nebo ve formě<br>děleného s","Air conditioners window/wall types, self-contained",#FEC04C,#4F5E70
841581,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Stroje klimatizační se zař.chladicím,ventilem",Air conditioners nes with reverse cycle refrigeration,#FEC04C,#4F5E70
841582,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,Stroje klimatiz.se zař.chladicím vestavěným,"Air conditioners nes, with refrigerating unit",#FEC04C,#4F5E70
841583,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,Stroje klimatizační bez vestav.zař.chladicího,"Air conditioners nes, without refrigerating unit",#FEC04C,#4F5E70
841590,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Části,součásti strojů,přístr.klimatizačních",Parts for air conditioners,#FEC04C,#4F5E70
841780,Zacházení s odpady,"Zacházení s odpady, energetické využití",Průmyslové pece,IN,"Pece průmyslové,laboratorní neelektrické ost.","Industrial furnace, oven, incinerator non-electric ne",#002651,#5CDCED
841790,Zacházení s odpady,"Zacházení s odpady, energetické využití",Průmyslové pece,IN,"Části,součásti pecí průmyslových,laborat.neel",Parts of industrial or laboratory furnaces/ovens,#002651,#5CDCED
841861,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Čerpadla tepelná,jiná než klimat.zař.HS 8485",Compression refrigeration equipment with heat exchange,#FEC04C,#4F5E70
841869,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Zařízení chladicí,mrazicí ost.",Refrigerating or freezing equipment nes,#FEC04C,#4F5E70
841899,Budovy,Technologie pro ohřev a chlazení vzduchu,"Vzduch. čerpadla, vakuové pumpy, ventilátory, klima, chlazení",IN,"Části,součástí zařízení chladicích,mrazících",Parts of refrigerating or freezing equipment,#FEC04C,#4F5E70
841911,Budovy,Technologie pro ohřev a chlazení vzduchu,Ostatní tepelná technika - budovy,IN,Karmy průtokové plynové,Instantaneous gas water heaters,#FEC04C,#6E95FA
841912,Výroba nízkoemisní elektřiny a paliv,Solární,Křemík / FVE,IN,Solární ohřívače vody,"Solar water heaters, non-electric",#33D3E9,#A379FD
841919,Budovy,Technologie pro ohřev a chlazení vzduchu,Ostatní tepelná technika - budovy,IN,"Neelektrické průtokové nebo zásobníkové ohřívače vody<br>(kromě plynových průtokových ohřívačů vody, solárních<br>ohřívačů vod","Instantaneous/storage water heaters, not electric nes",#FEC04C,#6E95FA
